city,time_hr,dry_bulb_C,dew_point_C,wet_bulb_C,sky_temp_C,humidity_ratio,rel_humidity_pct,wind_speed_ms,wind_dir_deg,atm_pressure_atm,month,hour,day_of_year,ghi_Wm2,dni_proj_Wm2,dhi_Wm2,latitude,longitude,elevation_m
Campeche,6502,25.85,24.15,24.6153432917221,21.2454491752578,0.0191095602692693,90.5,3.0,25.0,0.998766345916604,9,22,271,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6503,25.55,24.05,24.4550667499805,20.9685638141102,0.0189760989042349,91.5,2.45,37.0,0.998766345916604,9,23,271,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6504,25.25,23.9,24.292443313653,20.6291196181831,0.0188404901763739,92.5,1.7,46.0,0.998766345916604,9,0,271,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6505,25.1,23.6,24.0155901583686,20.3302698492649,0.0184601549650424,91.5,1.45,48.5,0.998766345916604,9,1,272,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6506,25.1,23.4,23.8195085647313,20.5044454750736,0.018148698694792,90.0,1.7,32.5,0.998766345916604,9,2,272,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6507,25.15,23.5,23.9337100870935,20.8271665656803,0.0183085210857166,90.5,1.45,15.5,0.998766345916604,9,3,272,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6508,25.2,23.65,24.113248136877,20.8209526265218,0.0185736991007053,91.5,0.75,23.0,0.998766345916604,9,4,272,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6509,25.2,23.85,24.243470346709,20.7660238624401,0.0187828207100356,92.5,0.4,38.0,0.998766345916604,9,5,272,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6510,25.2,24.3,24.5020201276012,20.7966565628683,0.0192014738504243,94.5,0.45,48.5,0.998766345916604,9,6,272,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6511,25.6,24.8,24.9608676985736,21.2418145235509,0.0197854714600019,95.0,0.45,39.0,0.998766345916604,9,7,272,40.99999999999972,0.0,40.99999999999972,19.8301,-90.5349,10
Campeche,6512,26.4,25.2,25.4855163660378,22.0536861914749,0.0203247876197869,93.0,0.5,21.0,0.998766345916604,9,8,272,130.12435284429722,1.1243528442974193,129.0,19.8301,-90.5349,10
Campeche,6513,27.5,25.65,26.0843417272354,22.8767319265087,0.0208835759362823,89.5,0.65,30.0,0.998766345916604,9,9,272,320.25155434959447,58.25155434959638,262.0,19.8301,-90.5349,10
Campeche,6514,28.45,25.95,26.5076598546533,23.8457356179574,0.0212204929181018,86.0,0.65,61.5,0.998766345916604,9,10,272,275.4958882987636,10.495888298763832,264.9999999999997,19.8301,-90.5349,10
Campeche,6515,28.95,25.95,26.6955448558178,24.6063439480417,0.0213405207661939,84.0,0.8,96.5,0.998766345916604,9,11,272,301.2445163722778,11.244516372278026,290.0,19.8301,-90.5349,10
Campeche,6516,29.7,26.0,26.9597203370463,25.0189467135137,0.0214934933151441,81.0,1.7,105.0,0.998766345916604,9,12,272,543.4968229054389,121.49682290544001,422.0,19.8301,-90.5349,10
Campeche,6517,30.25,26.0,27.0144641013154,25.5805807786779,0.0213569318276728,78.0,2.4,76.0,0.998766345916604,9,13,272,314.15891556214166,19.158915562144113,295.0,19.8301,-90.5349,10
Campeche,6518,30.4,25.85,26.9181726289774,26.0507204539828,0.0211191101349543,76.5,2.95,75.5,0.998766345916604,9,14,272,356.50665050500834,18.506650505010807,338.0,19.8301,-90.5349,10
Campeche,6519,30.4,25.7,26.8387357872123,26.0786450151181,0.0209764212646576,76.0,3.35,94.5,0.998766345916604,9,15,272,215.6953861440239,5.695386144023945,210.0,19.8301,-90.5349,10
Campeche,6520,30.25,25.6,26.7783473649617,26.0049171232425,0.0209323985930588,76.5,3.15,115.5,0.998766345916604,9,16,272,240.53154757856808,16.531547578568304,223.99999999999972,19.8301,-90.5349,10
Campeche,6521,29.95,25.55,26.6553914146465,25.8214447037146,0.0208412659114282,77.5,3.3,122.5,0.998766345916604,9,17,272,69.0,0.0,69.0,19.8301,-90.5349,10
Campeche,6522,29.4,25.45,26.4479876722422,25.3810238761935,0.0207087865548867,79.5,3.8,110.5,0.998766345916604,9,18,272,11.0,0.0,11.0,19.8301,-90.5349,10
Campeche,6523,28.8,25.35,26.2570037360259,24.5972325618601,0.0206294636390702,82.0,4.1,103.5,0.998766345916604,9,19,272,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6524,28.25,25.2,25.95419112865,23.8448206949256,0.0203375448412753,83.5,4.1,72.0,0.998766345916604,9,20,272,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6525,27.75,24.95,25.6924609820753,23.3702492703439,0.0201009572038042,85.0,4.5,79.0,0.998766345916604,9,21,272,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6526,27.2,24.65,25.3062969331785,22.7946668994644,0.0196805333034017,86.0,3.5,133.0,0.998766345916604,9,22,272,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6527,26.65,24.3,24.8476397083206,22.1044695723695,0.0191496972738888,86.5,2.35,145.0,0.998766345916604,9,23,272,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6528,26.15,23.85,24.4347371561877,21.3756881724168,0.0186871635739443,87.0,2.6,130.5,0.998766345916604,9,0,272,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6529,25.55,23.5,24.0575459962906,20.6077998593054,0.0183355895874433,88.5,2.1,130.0,0.998766345916604,9,1,273,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6530,24.9,23.2,23.6902960008017,19.772055746541,0.0180298823338502,90.5,1.5,108.5,0.998766345916604,9,2,273,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6531,24.25,22.85,23.2494099572927,18.4648601587333,0.0176185305753258,92.0,1.6,67.5,0.998766345916604,9,3,273,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6532,23.55,22.55,22.8147084847945,17.059171473582,0.0172497758303314,94.0,2.95,80.0,0.998766345916604,9,4,273,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6533,22.9,22.25,22.4192450637182,16.0928916287209,0.0169297764169532,96.0,2.75,80.0,0.998766345916604,9,5,273,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6534,22.25,21.85,21.9550157639363,15.0642381298392,0.0165181513611009,97.5,1.4,97.5,0.998766345916604,9,6,273,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6535,22.4,21.85,22.0443773751861,15.017760981804,0.0165858734015294,97.0,1.4,136.5,0.998766345916604,9,7,273,54.19118434972223,4.191184349722389,50.0,19.8301,-90.5349,10
Campeche,6536,23.8,22.55,22.9352764179753,16.1485078607771,0.0173272428653927,93.0,1.4,137.0,0.998766345916604,9,8,273,256.47985149669864,109.47985149669861,147.0,19.8301,-90.5349,10
Campeche,6537,25.75,23.35,23.9817176848171,17.2895405406022,0.0181292679874826,86.5,1.7,182.0,0.998766345916604,9,9,273,492.256989823025,306.256989823025,186.0,19.8301,-90.5349,10
Campeche,6538,27.7,23.95,24.9215631126403,18.8747570134089,0.0188259297944467,80.0,1.55,241.0,0.998766345916604,9,10,273,663.8781707476278,421.8781707476278,242.0,19.8301,-90.5349,10
Campeche,6539,29.45,24.35,25.6412525748296,20.3605630295184,0.0192890423309531,74.0,2.14999999999999,276.0,0.998766345916604,9,11,273,852.2730905728305,596.2730905728305,256.0,19.8301,-90.5349,10
Campeche,6540,31.0,24.55,26.1596740629227,21.5102842019686,0.019521105023887,68.5,3.35,291.5,0.998766345916604,9,12,273,931.9990532445362,682.9990532445362,248.99999999999972,19.8301,-90.5349,10
Campeche,6541,32.05,24.55,26.408448224408,23.564509310998,0.0195094965411812,64.5,3.35,252.0,0.998766345916604,9,13,273,799.2346444142917,470.2346444142917,329.0,19.8301,-90.5349,10
Campeche,6542,32.55,24.45,26.491860719725,25.0670804392978,0.01944350902331,62.5,3.5,180.0,0.998766345916604,9,14,273,705.2765352648584,371.27653526485835,334.0,19.8301,-90.5349,10
Campeche,6543,32.7,24.35,26.4408640562756,24.3108822686737,0.0192900258899593,61.5,3.2,152.5,0.998766345916604,9,15,273,632.7023413239473,423.7023413239472,208.99999999999972,19.8301,-90.5349,10
Campeche,6544,32.45,24.25,26.3125602274385,23.2297303209682,0.0191714571876662,62.0,2.35,106.5,0.998766345916604,9,16,273,450.97884635217224,302.97884635217224,148.0,19.8301,-90.5349,10
Campeche,6545,31.65,24.1,26.052454235435,22.6012733335462,0.019059251005102,64.5,1.95,84.5,0.998766345916604,9,17,273,203.84640107388557,87.84640107388556,116.0,19.8301,-90.5349,10
Campeche,6546,30.45,23.85,25.5786706233524,21.8924893640448,0.0187571820839601,68.0,2.1,112.0,0.998766345916604,9,18,273,25.59349388560678,0.5934938856068,25.0,19.8301,-90.5349,10
Campeche,6547,29.4,23.65,25.1979797105611,21.3518978879483,0.0185626869446589,71.5,2.0,78.5,0.998766345916604,9,19,273,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6548,28.6,23.5,24.8567903779765,20.7071984571992,0.0183365777133357,74.0,1.45,75.0,0.998766345916604,9,20,273,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6549,27.8,23.2,24.4212772520566,19.9273473866684,0.0179651931104916,76.0,1.35,113.0,0.998766345916604,9,21,273,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6550,27.05,22.8,23.9453673713984,19.1511334586712,0.0175208179002588,77.5,1.4,101.5,0.998766345916604,9,22,273,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6551,26.3,22.35,23.4603495082598,18.2896215540607,0.0170767690504667,79.0,1.05,84.0,0.998766345916604,9,23,273,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6552,25.5,21.85,22.9192545918527,17.2190722081036,0.0165831820804312,80.5,0.7,93.0,0.998766345916604,9,0,273,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6553,24.75,21.4,22.3484438075716,16.6285895706594,0.0160421364059745,81.5,0.9,97.0,0.998766345916604,10,1,274,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6554,24.05,21.0,21.8861461470555,16.0931255235778,0.0156572101944358,83.0,1.15,91.5,0.998766345916604,10,2,274,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6555,23.35,20.65,21.4810849425329,15.0784741310142,0.0153657197315223,85.0,1.5,80.0,0.998766345916604,10,3,274,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6556,22.65,20.35,21.0638779358654,14.0524022399305,0.0150677416107607,87.0,1.65,53.5,0.998766345916604,10,4,274,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6557,21.95,20.1,20.6971320065328,13.0265013406204,0.0148491621670171,89.5,1.5,62.0,0.998766345916604,10,5,274,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6558,21.25,19.75,20.2570375790856,11.9305378810821,0.014537397117717,91.5,1.2,68.0,0.998766345916604,10,6,274,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6559,21.45,19.8,20.3325121727296,11.9300861384345,0.0145563253516053,90.5,1.5,73.0,0.998766345916604,10,7,274,55.27119408029723,5.271194080297305,50.0,19.8301,-90.5349,10
Campeche,6560,23.2,20.55,21.3375922513278,13.8409340390596,0.015223732963333,85.0,2.2,81.0,0.998766345916604,10,8,274,283.66037443629165,142.66037443629278,141.0,19.8301,-90.5349,10
Campeche,6561,25.15,21.2,22.3119258996269,17.0302959770277,0.0158191248040684,78.5,2.6,65.0,0.998766345916604,10,9,274,394.0715554365695,135.07155543656944,258.9999999999997,19.8301,-90.5349,10
Campeche,6562,26.2,21.45,22.7902055041571,19.6977642868719,0.0160918292214527,75.0,3.1,56.5,0.998766345916604,10,10,274,363.50743013255277,48.50743013255528,315.0,19.8301,-90.5349,10
Campeche,6563,27.25,21.6,23.2336676861573,20.725547042718,0.0163244948903572,71.5,3.65,52.5,0.998766345916604,10,11,274,624.6216025503611,212.62160255036193,412.0,19.8301,-90.5349,10
Campeche,6564,28.7,21.75,23.7582765644809,21.0929519177665,0.0165271371725241,66.5,3.55,71.0,0.998766345916604,10,12,274,769.8394183441221,402.83941834412224,367.0,19.8301,-90.5349,10
Campeche,6565,29.95,21.8,24.1138505489806,21.3480069197988,0.0165620146980143,62.0,3.0,72.5,0.998766345916604,10,13,274,788.5216618303889,461.52166183038884,327.0,19.8301,-90.5349,10
Campeche,6566,30.55,21.75,24.2006375302201,22.6224951934648,0.0164471529261859,59.5,2.5,70.0,0.998766345916604,10,14,274,525.0680348207056,121.0680348207061,404.0,19.8301,-90.5349,10
Campeche,6567,30.6,21.65,24.1549774227363,23.818747012896,0.0163532109748141,59.0,2.3,70.5,0.998766345916604,10,15,274,463.46084730553054,118.4608473055325,345.0,19.8301,-90.5349,10
Campeche,6568,30.35,21.6,24.0269424032332,22.5408430607989,0.0162551407112137,59.5,1.85,31.0,0.998766345916604,10,16,274,348.1129064394861,103.1129064394864,245.0,19.8301,-90.5349,10
Campeche,6569,29.55,21.55,23.762543550352,20.7871903118801,0.0161755567758235,62.0,1.3,44.5,0.998766345916604,10,17,274,121.06102948293083,8.061029482930971,113.0,19.8301,-90.5349,10
Campeche,6570,28.4,21.4,23.4089528047838,19.8079158110663,0.0161092167295193,66.0,1.25,86.5,0.998766345916604,10,18,274,39.9954711517525,9.995471151752499,30.0,19.8301,-90.5349,10
Campeche,6571,27.45,21.3,23.1083720084701,19.0509761869293,0.0160478488461848,69.5,0.9,102.0,0.998766345916604,10,19,274,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6572,26.7,21.2,22.8066966895898,18.4721328280232,0.0159057196397319,72.0,0.45,106.0,0.998766345916604,10,20,274,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6573,25.9,20.95,22.3677822236202,17.7286499395034,0.0155856838818813,74.0,0.55,82.5,0.998766345916604,10,21,274,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6574,25.1,20.65,21.914742897404,16.9159084021919,0.0152563163605247,76.0,0.55,79.0,0.998766345916604,10,22,274,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6575,24.3,20.25,21.4479738977044,15.9973883075769,0.01491905049375,78.0,0.3,75.0,0.998766345916604,10,23,274,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6576,23.5,19.8,20.9013381445215,14.9967365500463,0.0144820140220504,79.5,0.8,78.5,0.998766345916604,10,0,274,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6577,22.75,19.45,20.3926327291164,14.0444357397011,0.0140923468492376,81.0,0.95,103.0,0.998766345916604,10,1,275,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6578,22.05,19.1,19.9859120478518,13.0861019602833,0.0138328741274818,83.0,0.75,82.0,0.998766345916604,10,2,275,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6579,21.3,18.75,19.5205925091782,12.0304831563431,0.0135246121501509,85.0,1.1,58.0,0.998766345916604,10,3,275,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6580,20.55,18.4499999999999,19.1024499760016,10.9626037620246,0.0132898592746018,87.5,1.6,69.5,0.998766345916604,10,4,275,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6581,19.8,18.1999999999999,18.7274055324819,9.89410367268095,0.0131188160141505,90.5,1.7,83.0,0.998766345916604,10,5,275,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6582,19.05,17.9499999999999,18.2787955354534,8.81155796891351,0.0128613463651069,93.0,1.55,78.5,0.998766345916604,10,6,275,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6583,19.4,18.15,18.5653478374677,9.03554539743527,0.0130787503936335,92.5,1.8,72.5,0.998766345916604,10,7,275,69.53038285777389,12.530382857773972,57.0,19.8301,-90.5349,10
Campeche,6584,21.1,18.9,19.6927297221774,10.8812543645672,0.0138379515933409,88.0,2.5,81.0,0.998766345916604,10,8,275,258.37664177486,124.37664177486,134.0,19.8301,-90.5349,10
Campeche,6585,23.25,19.7,20.8644345462399,12.0054937309815,0.0145355028877944,81.0,3.35,88.5,0.998766345916604,10,9,275,508.06357624714167,333.06357624714167,175.0,19.8301,-90.5349,10
Campeche,6586,25.6,20.4,21.9467195295431,13.3502514212967,0.0150923864708921,73.0,4.04999999999999,76.0,0.998766345916604,10,10,275,748.2037772026389,579.2037772026389,168.99999999999972,19.8301,-90.5349,10
Campeche,6587,27.85,20.9,22.9178130304197,15.7643608348425,0.0155888304731936,66.0,4.29999999999999,71.5,0.998766345916604,10,11,275,882.1537446185389,728.1537446185389,153.99999999999972,19.8301,-90.5349,10
Campeche,6588,29.6,21.15,23.5489632952578,17.5915764048131,0.0158209303204203,60.5,4.9,87.0,0.998766345916604,10,12,275,925.2980447395195,700.2980447395195,225.0,19.8301,-90.5349,10
Campeche,6589,30.75,21.2,23.8332717582321,19.3644488290195,0.0157808582462281,56.5,5.85,89.5,0.998766345916604,10,13,275,880.8381635987555,593.8381635987555,287.0,19.8301,-90.5349,10
Campeche,6590,31.5,21.2,24.0072977934997,20.1920289948711,0.0157394289945964,54.0,6.3,74.5,0.998766345916604,10,14,275,838.4899464657028,630.4899464657027,208.0,19.8301,-90.5349,10
Campeche,6591,31.8,21.2,24.165588294597,20.5555406730595,0.0158643221825123,53.5,6.55,45.0,0.998766345916604,10,15,275,632.9152343486334,418.91523434863336,213.99999999999972,19.8301,-90.5349,10
Campeche,6592,31.4,21.15,24.1105610214533,20.9214964592919,0.0159452707697545,55.0,6.8,68.5,0.998766345916604,10,16,275,425.31620332245836,251.31620332246084,173.99999999999972,19.8301,-90.5349,10
Campeche,6593,30.35,21.1,23.7603585605181,20.2043968550623,0.0158349137784536,58.0,7.25,100.5,0.998766345916604,10,17,275,241.28619888503835,163.28619888503832,78.0,19.8301,-90.5349,10
Campeche,6594,28.9,21.0,23.276377866203,18.9920006311739,0.0156935018892145,62.5,7.7,81.0,0.998766345916604,10,18,275,34.897535702106666,11.897535702106916,22.99999999999997,19.8301,-90.5349,10
Campeche,6595,27.7,20.9,22.8633138989819,18.0194890991438,0.0155695254912563,66.5,6.8,69.0,0.998766345916604,10,19,275,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6596,26.9,20.8,22.6102959239672,17.3325665818185,0.0155258249116701,69.5,5.45,86.5,0.998766345916604,10,20,275,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6597,26.15,20.6,22.3038469776903,16.5973519405196,0.0153855355696773,72.0,3.7,96.0,0.998766345916604,10,21,275,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6598,25.4,20.35,21.9072975047818,15.8651178692371,0.0151191233140915,74.0,2.14999999999999,72.5,0.998766345916604,10,22,275,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6599,24.65,20.0,21.42748695199,15.0109953142644,0.0147424954893244,75.5,2.65,44.0,0.998766345916604,10,23,275,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6600,23.9,19.6,20.938469941762,14.0619026126867,0.014365890988828,77.0,3.2,69.0,0.998766345916604,10,0,275,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6601,23.2,19.25,20.4871951708594,13.1282324483756,0.0140332973705755,78.5,3.4,69.0,0.998766345916604,10,1,276,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6602,22.55,18.9499999999999,20.0745500298748,12.211529382146,0.0137428813177116,80.0,3.95,57.0,0.998766345916604,10,2,276,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6603,21.9,18.65,19.7174028780871,11.2379854871448,0.013535382669336,82.0,4.2,63.0,0.998766345916604,10,3,276,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6604,21.25,18.4499999999999,19.3501795945811,9.78569740620639,0.013320286734839,84.0,4.35,35.0,0.998766345916604,10,4,276,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6605,20.6,18.35,19.0313212338209,8.33385665900436,0.0131761904118755,86.5,4.0,17.0,0.998766345916604,10,5,276,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6606,19.95,18.25,18.757448392072,7.36126008064343,0.01309458475865,89.5,3.3,30.0,0.998766345916604,10,6,276,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6607,20.0,18.4,18.9219399683313,7.23142518589116,0.0132859773417862,90.5,2.35,72.0,0.998766345916604,10,7,276,38.0,0.0,38.0,19.8301,-90.5349,10
Campeche,6608,21.8,19.2,20.0606246025334,9.25093390864969,0.0140382904224898,85.5,1.85,74.5,0.998766345916604,10,8,276,311.76287765100005,175.76287765100085,136.0,19.8301,-90.5349,10
Campeche,6609,24.25,20.1,21.4012682714537,13.3218183677164,0.0148733338623989,78.0,2.2,76.5,0.998766345916604,10,9,276,466.64558448511946,241.64558448512057,225.0,19.8301,-90.5349,10
Campeche,6610,26.4,20.7,22.457870652087,15.6246281692664,0.0155088781493132,71.5,2.3,60.0,0.998766345916604,10,10,276,709.1424244886973,490.14242448869726,218.99999999999972,19.8301,-90.5349,10
Campeche,6611,28.4,21.15,23.2466871970371,17.6544709777613,0.0158589139408676,65.0,2.3,30.0,0.998766345916604,10,11,276,810.74027421295,520.74027421295,290.0,19.8301,-90.5349,10
Campeche,6612,30.0,21.35,23.8105814457541,19.8776941113449,0.0160612276980616,60.0,2.5,62.0,0.998766345916604,10,12,276,879.5305669963861,584.5305669963861,295.0,19.8301,-90.5349,10
Campeche,6613,31.15,21.4,24.1756577599469,21.0529387832359,0.0161542357323622,56.5,2.7,83.5,0.998766345916604,10,13,276,850.8687587743889,528.8687587743889,322.0,19.8301,-90.5349,10
Campeche,6614,31.9,21.45,24.3454640701487,21.3308261998304,0.0161096968228441,54.0,2.8,81.0,0.998766345916604,10,14,276,818.0097251468195,609.0097251468195,208.99999999999972,19.8301,-90.5349,10
Campeche,6615,32.25,21.5,24.4484173888923,20.7258321943625,0.016127728574977,53.0,3.1,86.0,0.998766345916604,10,15,276,669.1985658228223,483.1985658228222,186.0,19.8301,-90.5349,10
Campeche,6616,31.95,21.5,24.3877455969229,21.2240507774682,0.0161565252333812,54.0,3.1,113.0,0.998766345916604,10,16,276,424.2549065793278,254.2549065793297,170.0,19.8301,-90.5349,10
Campeche,6617,31.0,21.5,24.1387606280749,21.098252497204,0.0161586928910016,57.0,2.9,132.0,0.998766345916604,10,17,276,217.43987053313776,117.43987053313778,100.0,19.8301,-90.5349,10
Campeche,6618,29.6,21.4,23.7209022503016,19.9324467964183,0.0160891981648162,61.5,2.45,119.5,0.998766345916604,10,18,276,32.399476207844444,8.39947620784464,24.0,19.8301,-90.5349,10
Campeche,6619,28.4,21.3,23.3279445683958,18.8759302471682,0.0159840407825083,65.5,1.8,113.0,0.998766345916604,10,19,276,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6620,27.65,21.3,23.1334851279995,18.3064742965921,0.0160018496919476,68.5,1.4,102.0,0.998766345916604,10,20,276,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6621,26.95,21.2,22.884075668659,17.7666226044964,0.0159173446486932,71.0,1.5,119.5,0.998766345916604,10,21,276,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6622,26.25,20.95,22.5431423915218,17.0802208719258,0.0156993733219465,73.0,2.55,141.5,0.998766345916604,10,22,276,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6623,25.5,20.65,22.0712907812812,16.2555156640568,0.0153167290251141,74.5,3.65,136.5,0.998766345916604,10,23,276,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6624,24.75,20.3,21.5900901625298,15.3351887388051,0.0149335439398884,76.0,4.1,143.5,0.998766345916604,10,0,276,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6625,24.1,19.9,21.1929608219677,14.4144242139958,0.0146402474153027,77.5,4.1,143.5,0.998766345916604,10,1,277,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6626,23.45,19.55,20.7878055201139,13.4630126796845,0.0143445002104908,79.0,4.0,113.0,0.998766345916604,10,2,277,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6627,22.75,19.3,20.3926327291164,12.4706143407897,0.0140923468492376,81.0,4.35,104.5,0.998766345916604,10,3,277,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6628,22.1,19.15,20.0965243501363,11.0681485301195,0.0139615118335262,83.5,4.7,99.0,0.998766345916604,10,4,277,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6629,21.45,19.05,19.8478886475792,9.63519176249519,0.0138985744194284,86.5,4.7,110.5,0.998766345916604,10,5,277,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6630,20.75,19.0,19.5332315493541,8.64842336864001,0.0137726916434169,89.5,4.9,150.5,0.998766345916604,10,6,277,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6631,21.15,19.35,19.8612382692104,8.99648926384946,0.0140427609637493,89.0,4.65,144.5,0.998766345916604,10,7,277,71.1822327198236,23.182232719823777,48.0,19.8301,-90.5349,10
Campeche,6632,23.15,20.2,21.0956846232442,11.2561581391695,0.0149024263673575,83.5,4.54999999999999,97.0,0.998766345916604,10,8,277,307.1081652315361,185.10816523153778,121.99999999999973,19.8301,-90.5349,10
Campeche,6633,25.35,21.05,22.3587353429753,14.9929973079779,0.0158042009328088,77.5,5.0,71.5,0.998766345916604,10,9,277,463.46872092007777,248.46872092007834,215.0,19.8301,-90.5349,10
Campeche,6634,27.15,21.6,23.2182505987865,18.136843948137,0.0163430323911748,72.0,5.1,77.0,0.998766345916604,10,10,277,617.41358628515,327.41358628514996,290.0,19.8301,-90.5349,10
Campeche,6635,28.85,21.95,23.8925826265541,19.8143447500198,0.0166752571514094,66.5,6.1,106.5,0.998766345916604,10,11,277,789.4813692004666,489.4813692004667,300.0,19.8301,-90.5349,10
Campeche,6636,30.4,22.2,24.509227040039,20.8020037917782,0.0170066829654293,62.0,7.1,135.5,0.998766345916604,10,12,277,846.8789328623028,572.8789328623028,273.9999999999997,19.8301,-90.5349,10
Campeche,6637,31.55,22.35,24.8871170120898,22.0432785918298,0.0171369777009846,58.5,7.1,128.5,0.998766345916604,10,13,277,830.8636016941529,520.8636016941527,310.0,19.8301,-90.5349,10
Campeche,6638,32.25,22.4,25.0233768677043,22.8471301595947,0.0170656678431756,56.0,7.55,147.0,0.998766345916604,10,14,277,775.297969735675,504.297969735675,271.0,19.8301,-90.5349,10
Campeche,6639,32.6,22.45,25.1308632872202,22.3105545127803,0.0170957227921871,55.0,8.25,151.5,0.998766345916604,10,15,277,655.1178399572694,480.11783995726944,175.0,19.8301,-90.5349,10
Campeche,6640,32.3999999999999,22.5,25.1516322585424,21.8515302474114,0.0172147124932549,56.0,8.25,152.0,0.998766345916604,10,16,277,442.5367093257722,304.5367093257722,138.0,19.8301,-90.5349,10
Campeche,6641,31.5,22.5,24.9351719010819,21.2475818773468,0.0172371740379807,59.0,8.25,186.5,0.998766345916604,10,17,277,211.09453600539112,124.0945360053911,86.99999999999973,19.8301,-90.5349,10
Campeche,6642,30.1,22.45,24.5042246889622,20.5494688713918,0.0171244440998157,63.5,7.7,197.5,0.998766345916604,10,18,277,39.80173521149556,11.801735211495558,28.0,19.8301,-90.5349,10
Campeche,6643,28.95,22.4,24.1450070642229,20.0647685945809,0.0170338253587853,67.5,7.15,173.0,0.998766345916604,10,19,277,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6644,28.25,22.4,23.9905332936409,19.6969324261398,0.0170842445411756,70.5,6.9,152.0,0.998766345916604,10,20,277,0.0,0.0,0.0,19.8301,-90.5349,10
Campeche,6645,27.6,22.35,23.7826285837697,19.3057520997178,0.017030732784842,73.0,5.35,141.5,0.998766345916604,10,21,277,0.0,0.0,0.0,19.8301,-90.5349,10
